accx,accy,accz
2.751794118810262,-12.499524184609967,1.7811259658968304
2.751261114603473,-12.56152629684914,1.6831772443417032
2.713631017604169,-12.646398040651938,1.5963440518619332
2.7130980133973805,-12.70840015289111,1.4983953303068058
2.6757877189221504,-12.769639944078161,1.3879003680131567
2.6877270131542237,-12.808137157210268,1.2785059531527112
2.67482831134993,-12.869249894888632,1.2045491656414242
2.6745085088258564,-12.907238893985994,1.1070406630595784
2.6986002989727194,-12.95742502991729,1.0217482369862936
2.7107527948875085,-12.970892701838093,0.9612181281600912
2.673762302936352,-12.995541082523337,0.8875915048787653
2.6738689037777097,-12.996430457084145,0.8391674178178036
2.6495639119481313,-12.984995641302332,0.778527254248281
2.6254721218012684,-12.949293605361333,0.7304333314172803
2.5770753398248267,-12.900759165042965,0.6943353756081997
2.5040537634947335,-12.863532486997725,0.6697931678477577
2.4556569815182923,-12.802800909845422,0.6460213432905583
2.3826354051881986,-12.766209499343617,0.5851610702343949
2.3224059298210413,-12.681337755540817,0.5495033333985958
2.2373384584175167,-12.619716803827705,0.5251812351247945
2.16495648713557,-12.522393816173597,0.5017395747975563
2.0804220199388346,-12.424943775010801,0.46597178321843674
2.0083598511809613,-12.291791697907007,0.43108442958588017
1.92361218230151,-12.206919954104206,0.37088448498963905
1.8269252191899847,-12.097145722598789,0.33522674815383996
1.7546498487493962,-11.988006758636805,0.29989917554800194
1.670328583235376,-11.866797711349573,0.25246558117692347
1.5862205194040713,-11.721321443903157,0.2175782275443669
1.5143715523289139,-11.576099283474115,0.18291098339845108
1.4670407787660504,-11.431258283571132,0.1606799252477368
1.3948720091668194,-11.30966807575784,0.1497845056590204
1.3720594291162502,-11.153265206564356,0.1279936664815876
1.3487138448588918,-11.056577486453682,0.12942437814475238
1.3377339581990384,-10.936130760218571,0.131405363524519
1.351272265051479,-10.815938141000833,0.14593258964280753
1.3526580759891305,-10.695745521783095,0.14813368450921488
1.3536174835613506,-10.599438962198482,0.16189052742426085
1.3676887946205802,-10.430711902662376,0.20151023501959323
1.3815469039970945,-10.286760277320202,0.2042616036026024
1.395618215056324,-10.117906164275409,0.25587727821985484
1.409476324432838,-9.973700431915862,0.27084472331142484
1.4354869297241415,-9.830257020608435,0.26160012487251394
1.436872740661793,-9.709810294373323,0.27590724150416174
1.4748226401851698,-9.590507049716393,0.27865861008717097
1.47578204775739,-9.506143519948342,0.2921953435155762
1.4896401571339042,-9.362318948114854,0.2829507450766653
1.514797955694345,-9.30285790604942,0.28438145673983006
1.577266048730016,-9.18355466139249,0.3115649783399609
1.639307738400256,-9.112404696527866,0.33797811673684913
1.7133953231439274,-9.0542141895493,0.32796313509469566
1.7753304119728095,-8.995515468535986,0.32983406573114193
1.836945698277618,-8.960321646629735,0.355586875668108
1.862103496838059,-8.9008606045643,0.3569075325879524
1.8997335938373625,-8.81802171690049,0.33478652918055846
1.875961606214573,-8.757798353782935,0.31134486885332013
1.8893933122256559,-8.650184031925193,0.3013298872111667
1.8655147237615086,-8.589706561790264,0.28999424864916884
1.841849336980077,-8.517540168856145,0.26677269780857127
1.7934525550036355,-8.469513942572526,0.20646269846900975
1.708171881917395,-8.432414318035972,0.15748833769144616
1.6721407975384586,-8.371936847901043,0.13382656787756708
1.61148491880587,-8.323148300565302,0.09761855732516612
1.5508290400732816,-8.274359753229561,0.06130049202944479
1.4899599596579776,-8.237387182201694,0.03697839375564354
1.4536090727549675,-8.20028755766514,0.04919447026420435
1.4049990890958104,-8.175385069962523,0.03686833901232317
1.380054492218085,-8.210578891868774,0.047983868087680306
1.343277201949644,-8.209054249764533,0.0837516596667998
1.3302718993039924,-8.280712428663902,0.09442696976887546
1.3051141007435514,-8.34004641722065,0.10510227987095112
1.304261294012689,-8.412339863663453,0.09167560118586628
1.3405055800743413,-8.4601119829297,0.15187554578210738
1.327287075745974,-8.543713191645633,0.16222069165422195
1.3140685714176066,-8.627568507378937,0.16056987050441643
1.3007434662478816,-8.735945150288801,0.13426678685084856
1.2750526634806516,-8.843559472146541,0.13195563724112083
1.22569647393199,-8.87849918703542,0.13063498032127643
1.15203529255375,-8.889044628256427,0.11731835637951195
1.0792269179063723,-8.827550730052002,0.10532238935759186
0.9210312693313962,-8.739502648532032,0.1167680826629101
0.8122984111464397,-8.605334143358743,0.09343647707899215
0.7035655529614833,-8.470784477659395,0.08221089326031465
0.6315033842036101,-8.336997133012165,0.08364160492347943
0.5346032194093695,-8.238784770797249,0.07197580213152045
0.46264765149285414,-8.106013854219515,0.01276635022516265
0.3663870917467603,-7.961045800807847,-0.058549123446435605
0.2576542335618038,-7.826750242125872,-0.08188072903035355
0.16118047213299436,-7.6923276299352095,-0.08078018159714988
0.0641737064973959,-7.607074725606349,-0.14109018093671136
-0.03261985745548695,-7.4971734405922446,-0.16464189600727006
-0.09295593366400202,-7.424117673097319,-0.18841372056446945
-0.14113951395772786,-7.351570119637142,-0.2240714574002686
-0.1283474129947918,-7.303289786336148,-0.1988689211799044
-0.09199652609178183,-7.327557006495331,-0.16244080114086268
-0.030914243993762143,-7.340262357364014,-0.1255724621285395
0.07845821923934117,-7.414334552928434,-0.10114030911141789
0.16277948475336135,-7.534654225654858,-0.0052826276793776486
0.23484165351123448,-7.6542115773291615,0.11456698779650275
0.3323814233536219,-7.691311201865715,0.17575742508262718
0.3686257094152741,-7.7275214518414606,0.21196543563502815
0.49047047108724007,-7.776818213211949,0.29747797119495384
0.5638118499414068,-7.7888882965371975,0.3829905067548795
0.6858698132960884,-7.814044891257189,0.46894326128808667
0.7952422765291917,-7.887608872786862,0.5296934796009296
0.9290263324332313,-7.974259365711277,0.5542356873613716
1.0747496825693446,-8.085177078794876,0.590553752657093
1.1831627382302277,-8.243231643601288,0.6255511610329698
1.315560983196616,-8.450328862760815,0.6357862521617641
1.4477460264802886,-8.680549820501344,0.6940052113782386
1.5430471786541622,-8.922332647532375,0.7393477656262301
1.6503942259014672,-9.176058504379967,0.796796341639462
1.7332230796364783,-9.42927614719281,0.8539147534227328
1.7921733449073418,-9.633324082143854,0.9357954824530863
1.8391843159461319,-9.813994171496521,0.9694722339091189
1.8870480937157843,-9.909919570555076,1.0411178718106782
1.9226527747292896,-10.004828541544134,1.1487514107779977
1.922546173887932,-10.003176845931206,1.2334935631346808
1.8981345812169956,-9.989455066993028,1.2939136172175627
1.8497377992405541,-9.927198847736483,1.3548839450170465
1.7765030212277453,-9.900009396877502,1.4269698018918873
1.7401521343247353,-9.861766290762768,1.4997159872266503
1.7033748440562941,-9.859606381115093,1.5719118988448115
1.7025220373254317,-9.930756345979715,1.6190153289859288
1.7016692305945693,-10.002160417861711,1.6540127373618059
1.7133953231439274,-10.050059590636645,1.6775644524323645
1.7000702179742022,-10.144968561625703,1.7240075541135595
1.6998570162914866,-10.156403377407518,1.7601055099226401
1.6509272301082563,-10.141665170399847,1.8444074433060418
1.602423847290457,-10.090843766925115,1.9293697051493657
1.5418745693992264,-10.028460494159884,1.9781239564402886
1.4807922873012067,-10.00139809680959,2.06242588982369
1.4558476904234814,-10.035194330120285,2.14617754949049
1.3944456058013883,-10.044469236254423,2.217713132648729
1.357668315532947,-10.042563433624121,2.27780302250165
1.295733226704065,-10.099356352007133,2.3726702112438067
1.2463770371554033,-10.12070134146652,2.456311816167286
1.1602435573383005,-10.152718825655601,2.563505136161324
1.0743232792039135,-10.16072319670287,2.6710286203853233
0.9881897993868106,-10.180670597566701,2.7784420498660025
0.9389402106795067,-10.202523801060837,2.837871611259001
0.9144220171672126,-10.20074505193922,2.898071555855242
0.864532823411762,-10.26998921417354,2.992938744597399
0.8756193109129733,-10.377222375505221,3.051707977530475
0.8620810040605326,-10.484455536836903,3.0858249479597895
0.8852133866351753,-10.604266995528581,3.132378104384305
0.8838275756975239,-10.736529698071566,3.130066954774577
0.9437372485406078,-10.858755173428294,3.0923181778156907
0.9671894336393239,-10.955188786521594,3.1029934879177667
1.0153730139330497,-11.028752768051268,3.0903371924359244
1.026459501434261,-11.137637624995877,3.064254218268997
1.0743232792039135,-11.234579452123926,3.075259692601034
1.0730440691076197,-11.354772071341664,3.073168652477947
1.0595057622551791,-11.462259339690718,3.0951796011420205
1.0458608545613806,-11.57991088873472,3.213928669184697
0.99597166080593,-11.647630408864798,3.3814319885182966
0.9711336647695625,-11.66795897025469,3.5501459100284203
0.9093051767820383,-11.698705919356902,3.754517568374343
0.8589895796611564,-11.802000421919292,3.9455726027785016
0.7716834905891178,-11.929308037623493,4.0993190791970555
0.6836311956275746,-12.129163206787869,4.227642909908604
0.5960053040314626,-12.29407866106337,4.296096960253872
0.5572025977772231,-12.486183566197852,4.255706869455298
0.5552837826327828,-12.666218388007085,4.2646213036642475
0.65186414490295,-12.789333237924618,4.227422800421963
0.786501007537852,-12.819444919483397,4.071475229137002
0.9458692653677637,-12.813854565101176,3.9285141175638447
1.0934048298069596,-12.771926907234523,3.7861032797072887
1.2287878983313663,-12.730507463402619,3.595158300046451
1.3398659750261943,-12.663423210815974,3.4647434292118153
1.4134205555630768,-12.66723481607658,3.3567797260145347
1.5251382373060516,-12.554157193345302,3.118401151982618
1.6007182338287322,-12.392418076786974,2.8682467204154225
1.6882375245834864,-12.241097347940963,2.7148304082268297
1.7396191301179462,-12.041369232285273,2.537642271481038
1.766375941298754,-11.853202985920083,2.347687784510083
1.8167981392609938,-11.73758429301507,2.1689588813578062
1.927769615114464,-11.68320539129711,2.0021158904841285
2.0505737843586505,-11.665036739554893,1.84682864765909
2.1612254576880474,-11.646232820269242,1.7034273171126508
2.272410135224233,-11.566951430848663,1.5854486322732166
2.359716224296272,-11.426049089714972,1.5165543629546665
2.385193825380786,-11.342956095033788,1.494213250060632
2.3748535437690794,-11.161650738137688,1.5336128481693236
2.3880720480974467,-11.077160154860948,1.5716917893581708
2.462692637047907,-10.956713428625836,1.671731551036385
2.5612984153038725,-10.897506493577776,1.7467888859808758
2.7211996773405733,-10.827881170817395,1.8107306918500095
2.8813141410599896,-10.74643987174914,1.8628966401838636
3.0053975204004693,-10.591561644659897,1.9400450152514415
3.0805511135577186,-10.436048150027222,1.992321018328616
3.0946224246169485,-10.26757519750849,2.0197246494153878
3.035458957663369,-10.073183329217647,2.0586840285507977
2.9391983979172753,-9.913604122306992,2.120754903783485
2.7936882494638775,-9.777402760994715,2.1574031333091677
2.6233401049741123,-9.677284596149496,2.156852859592566
2.489236246545999,-9.614139002332143,2.156082476389323
2.3056695977278667,-9.597113832168109,2.2023054685838774
2.1343620456658816,-9.579961608495386,2.2606344825436726
1.963054493603896,-9.563571705874786,2.2827554859510664
1.8286308326517096,-9.536509308524492,2.281434829031222
1.7309844619679644,-9.509955125208945,2.292550358106579
1.6705417849180915,-9.436772304205334,2.2809946100579404
1.6837602892464587,-9.353806363032836,2.234221344146784
1.783112273391929,-9.224465891189647,2.201645140123955
1.919348148647198,-9.096777114959387,2.133301144522007
2.0677365198172564,-8.968834231711753,2.0891691924505396
2.216231491828672,-8.840637241446744,2.057253316887633
2.2907454799377747,-8.746871752035867,2.023686620174921
2.353213572973446,-8.641671446843175,1.9418058911445673
2.403209367570254,-8.559976040757546,1.8713708554195319
2.526226738497156,-8.515634366225843,1.8254780274549387
2.6735491012536365,-8.483616882036763,1.7918012759989062
2.8321711531940434,-8.536089981124423,1.756803867623029
3.015737802012176,-8.552479883745024,1.7468989407241962
3.2111371442210244,-8.605207089850056,1.7365537948520815
3.4061100830644415,-8.694525706456895,1.7014463317328843
3.613235517822648,-8.795406192354235,1.7025468791660878
3.808208456666065,-8.884216594926327,1.6915414048340511
4.015333891424271,-8.985097080823667,1.692641952267255
4.185682035914036,-9.084961138651511,1.7052982477490972
4.3805483739160955,-9.185333410514104,1.7182847074609005
4.55142952261265,-9.236535974514895,1.756143539163107
4.685533381040763,-9.287484431498314,1.7691299988749103
4.807697945236802,-9.313784507796486,1.7946626993252357
4.8930852191644005,-9.339068156025165,1.8316410930808793
4.97889889645743,-9.32763334024335,1.9057079353354867
5.028041884323376,-9.303112013066793,1.9915506351253733
5.077291473030679,-9.27884479290761,2.06528731315002
5.077398073872038,-9.252671770118123,2.1746817280104653
5.114708368347268,-9.191177871913698,2.2972827120693546
5.090083573993616,-9.18711215963572,2.4785428743180002
4.967599207273503,-9.168435293858757,2.682914532663923
4.747361869028287,-9.137307184230485,2.789337469454719
4.49034724051463,-9.119265585996954,2.798141848920348
4.2701099022694144,-9.101223987763426,2.843814567398301
4.074070955012419,-9.108593091267261,2.8530591658372115
3.902870003791792,-9.08064131935616,2.8510781804574448
3.7564004477661737,-9.041508838680617,2.8376515017723603
3.5978849966671245,-8.977600923811144,2.8487670308477173
3.4761468358365164,-8.902004086142481,2.884644877170157
3.3909727635916336,-8.851436789685126,2.9086368112139973
3.30537228798132,-8.837079743203514,2.931858362054595
3.2810672961517415,-8.811541987957462,2.980392503858877
3.2562293001153737,-8.846608756355026,3.0036140546994745
3.2678487918233743,-8.893999715095212,3.051377813300514
3.291833981128879,-8.94177183436146,3.099251626644874
3.3032402711541637,-9.01254063870002,3.182783176825033
3.388094540874973,-9.08585051321232,3.218991187377434
3.4360649194859834,-9.169959935962998,3.278640858257073
3.5330716851215818,-9.255339893800546,3.3268448358313942
3.593301160488739,-9.339957530585972,3.374608594432434
3.678262031050906,-9.413394458606957,3.410816604984835
3.73913111146621,-9.43816989280089,3.447464834510517
3.7754819983692203,-9.474507196285321,3.4715668232976777
3.80021339356423,-9.450621136652199,3.4965492500314013
3.8008529986123767,-9.390524827043329,3.497649797464605
3.7768678093068715,-9.341609226198901,3.5103060929464474
3.7410499266106507,-9.257118642922162,3.48708454210585
3.7297502374267237,-9.173009220171483,3.4764092320037743
3.705978249803934,-9.112023536001805,3.489175582228937
3.669733963742282,-9.063616149192125,3.465403757671737
3.657794669510208,-9.039603036050314,3.4535178453931374
3.68146005629164,-9.11265880354524,3.4283153091727736
3.6919069387447045,-9.28163997009872,3.401241842315963
3.7501109981260634,-9.560141261140242,3.3607416967740678
3.795309754861771,-9.911063052133256,3.294598796038527
3.8518082007814054,-10.345586051842202,3.2633432489355423
3.908519848383755,-10.755841831391963,3.2446339425710797
3.927814600669517,-11.23686641528029,3.2483758038439725
3.93495685704049,-11.693242618483369,3.2765498181339865
3.929946617496673,-12.149237661160388,3.30461377768068
3.900951188647351,-12.556571210010352,3.333117956200655
3.8602296672486713,-12.91537031854195,3.374498539689114
3.820360952580854,-13.190314111340243,3.4053138678188164
3.708216867472448,-13.368824291045232,3.3642634485603193
3.5726205972653258,-13.450773804148236,3.3124276644564263
3.4135721419594875,-13.448359787483186,3.2496964607638166
3.2676355901406584,-13.363106883154327,3.1281960241381306
3.1098663449311137,-13.242151942884467,2.9829237629552456
2.97725489828201,-13.0614818535318,2.8390822134355247
2.8444302499501903,-12.905460144864378,2.670698456155362
2.699986109910371,-12.688579805535966,2.527297125608923
2.5557551715532667,-12.459121168847558,2.408438002822926
2.412057237402952,-12.16918506202422,2.3147814162572935
2.2561002064964897,-11.878994848183508,2.22101477494834
2.137240268382542,-11.55348375892786,2.1283486810725907
2.042791922939531,-11.240169806506145,2.0601147402139626
1.9729683718501716,-10.916056305846052,1.9560029530328946
1.927343211749033,-10.614939490258275,1.93663331820851
1.9295818294175466,-10.411272715833292,1.9039470594423609
1.9076220560978399,-10.18308461423175,1.8714809101628522
1.8971751736447753,-10.026935852055642,1.8499101804720604
1.9108200813385738,-9.895054310038716,1.8525514943117491
1.911886089752152,-9.798620696945415,1.8664183919701154
1.9245715898737301,-9.763553928547852,1.8308707098776367
1.9981261704106124,-9.753008487326845,1.844187333819401
2.095665940253,-9.790870432915519,1.8690597058098042
2.2054648068515346,-9.828732378504194,1.9062582090520885
2.302258370804417,-9.938887770535672,1.9177039023574067
2.4237833299523097,-10.025792370477461,1.917813957100727
2.557354184173634,-10.124512946727124,1.9421360553745284
2.6665134457240214,-10.22272530894204,1.9661279894183685
2.775246303908978,-10.35727497464139,1.977353573237046
2.8845121663007234,-10.443925467565807,1.9772435184937256
2.981412331094964,-10.542264883289409,1.9769133542637645
3.1143435802681414,-10.701844090200064,1.9637067850653205
3.2355487368919604,-10.812253589248915,1.9876987191091606
3.3680535826997064,-11.019477861917128,1.9979338102379547
3.524756819495673,-11.25160462228796,1.9838468030929477
3.6933993505237135,-11.508887977378784,1.9331115664222582
3.8008529986123767,-11.765154904400113,1.8573939030178452
3.8715293564325983,-12.033491914746689,1.7325918240925484
3.9052152223016634,-12.324444449639522,1.6431173177730893
3.940500100791095,-12.472715894277048,1.4714319181933158
3.755227838511238,-12.628483495927096,1.272452942270091
3.2402391739117036,-12.719834968672926,0.9004679098472483
2.871826666179145,-12.824018845796122,0.6635200474784967
2.63847742444692,-12.891992472943574,0.5985877489194797
2.4169608761054104,-13.011041610583131,0.38761280597433495
2.3678178882394647,-13.036579365829182,0.25323596438016605
2.465997263129999,-13.01548848338717,0.21878882972089095
2.4301793804337777,-12.943195036944365,0.18324114762841218
2.3585436150413357,-12.773959763373513,0.14901412245577783
2.188515273075644,-12.636869027500428,0.1974382095167396
1.932673253816923,-12.510577839865721,0.20822357436213565
1.7016692305945693,-12.360654699615267,0.2318853441760147
1.4948635983604364,-12.221912268129252,0.3282932993246568
1.2761186718942297,-12.059029669992741,0.4129253969380195
1.094257636537822,-11.885347523617849,0.47400577948082356
0.9246556979375615,-11.711665377242959,0.5595183150407492
0.7676326586175214,-11.502789408961815,0.6094831685081962
0.6350212119684175,-11.30649173804067,0.6595580767189635
0.5272477613556812,-11.074237924161151,0.734835521150095
0.44399250425523906,-10.85570588921981,0.7496929114983446
0.3971947348991646,-10.649625098129778,0.7890925096070363
0.3624428606165217,-10.468065634216304,0.8160559217205263
0.3523157806875306,-10.274944301012328,0.8435696075506183
0.32939659979560354,-10.129976247600657,0.8579867789255864
0.2947513263543184,-9.936600807379309,0.8730642787604768
0.23494825435259228,-9.802940516240767,0.8746050451669619
0.2124554768260964,-9.622143373379414,0.8775765232366118
0.16491150158051737,-9.489499510310367,0.8430193338340164
0.19102870771317848,-9.346564313037687,0.809672746607945
0.2533901999074918,-9.252417663100749,0.7758859404085922
0.37704717588254033,-9.147344411416745,0.7674117251729238
0.5249025428458096,-9.06704659392667,0.7467214334286947
0.6973827041627308,-8.975186907146094,0.7265814154010674
0.9061071515413042,-8.919410416832578,0.7547554296910816
1.1277303007241715,-8.8159888607615,0.7718139149057385
1.373125437529828,-8.773298881842727,0.7881020169171529
1.5943221833472643,-8.705452308203961,0.8287122172023685
1.7786350380549012,-8.649294657364385,0.8444500454971812
1.9383230984088864,-8.60508003634137,0.8353155018015906
2.036715674982136,-8.571919070574108,0.800978421885636
2.0856454611653668,-8.573316659169663,0.7895327285803178
2.1594132433849644,-8.551590509184216,0.7546453749477612
2.2207087271657,-8.553496311814518,0.7313137693638432
2.245546723202067,-8.5189377574517,0.6838801749927648
2.294902912750729,-8.496449286414133,0.6607686788954875
2.35641159821418,-8.474469029411312,0.6256612157762902
2.4180268845189885,-8.440291635574555,0.6029899386522944
2.4913682633731553,-8.454394575038794,0.5795482783250562
2.5895476382636895,-8.44689841802627,0.4600288270791369
2.6506299203617094,-8.4601119829297,0.47279517730429954
2.7114990007770134,-8.483870989054138,0.5578674938909437
2.7482762910454546,-8.485014470632319,0.5463117458423051
2.7236514966918026,-8.497846875009689,0.4731253415342606
2.686980807264719,-8.498355089044436,0.39993893722621615
2.6377312185574153,-8.521478827625437,0.386732368027772
2.564176638020533,-8.532151322355132,0.37341574408600753
2.5029877550811555,-8.530753733759576,0.37264536088276495
2.417600481153557,-8.505851246056958,0.31134486885332013
2.3197409087870966,-8.492510627644842,0.2618202343591547
2.22166813473792,-8.50140437325292,0.30870355501363134
2.1112296630912386,-8.509535797808876,0.37957880971194813
1.9520746069440427,-8.506232406583019,0.36527169308030033
1.7807670548820573,-8.503183122374535,0.3145364564096108
1.645703788881724,-8.536852302176543,0.2757971867608414
1.4866553335758856,-8.521732934642811,0.2496041578505939
1.3639577651730572,-8.543204977610884,0.23540709596226644
1.2281482932832195,-8.634937610882773,0.304411420024137
1.1535277043327592,-8.741408451162334,0.3015499966978074
1.0661150144193627,-8.895905517725515,0.2853719494297134
0.9909614212621134,-9.036807858859206,0.36648229525682435
0.9166606348357265,-9.106814342145647,0.3883831891775775
0.8070749699199076,-9.055992938670915,0.39993893722621615
0.7347995994793188,-8.946218707165498,0.40081937517277905
0.6015485477820682,-8.810906720414028,0.4014797036327013
0.5049681855119009,-8.676484108223365,0.4024701963225846
0.42032711747380735,-8.577255317938954,0.463660633608709
0.3846158356189442,-8.48094875835434,0.42855317048951175
0.37406235232452195,-8.338013561081661,0.3462322224858767
0.33781806626286975,-8.288716799711171,0.37088448498963905
0.32673157876165854,-8.179323728731815,0.42106944794372675
0.31607149462587847,-8.048712721801756,0.3264223686882105
0.3053048096487406,-7.9184828753977605,0.2076733006455338
0.31852331397710787,-7.834119345629707,0.2335361653258202
0.3685191085739163,-7.738702160605901,0.26016941320934917
0.4056162013664309,-7.703254231682276,0.2733759824077933
0.46691168514716613,-7.705032980803892,0.25004437682387537
0.5522989590747643,-7.73031662903257,0.2870227705795189
0.6497321280757941,-7.780883925489928,0.2754670225308803
0.7586781879434661,-7.891166371030092,0.29912879234475936
0.8679440503352116,-7.9773086499197605,0.3233408358752402
0.9768901102028837,-8.087082881425179,0.37132470396292055
1.0983084685094184,-8.185295243640095,0.4075327145153215
1.182949536547512,-8.282491177785518,0.45540652785968144
1.316520390768836,-8.381211754035181,0.4797286261334827
1.3893287654162139,-8.442070384696171,0.5280426584511241
1.4749292410265276,-8.443086812765666,0.5775672929452895
1.536224724807263,-8.43088967593173,0.6634099927351763
1.6102057087095765,-8.38324461017417,0.7258110321978248
1.7079586802346796,-8.396585228586288,0.7753356666919903
1.7685079581259102,-8.45769796626465,0.7993276007358304
1.8403569252010676,-8.603809501254501,0.7855707578207844
1.9113530855453629,-8.83403045899503,0.7702731484992533
2.006441036036521,-9.10109693425474,0.7426494079258411
2.064538494576522,-9.391922415638884,0.6898231311320646
2.122742553957881,-9.670423706680408,0.6493229855901693
2.1563218189855884,-9.959470438942937,0.6566966533926339
2.1658092938664324,-10.212433974738408,0.6401884418945788
2.138732680161551,-10.439986808796514,0.6477822191836842
2.1122956715048167,-10.619513416571,0.6562564344193524
2.0246697799087046,-10.785318245407309,0.6762863977036594
1.9132719006898034,-10.890264443582627,0.7090827112131289
1.8396107193115632,-10.899285242699392,0.7805082396280475
1.7666957438228277,-10.8480826786986,0.8530343154761698
1.7188319660531752,-10.737037912106315,0.9512031465179378
1.6958061843198902,-10.59105343062515,1.0140444049538677
